"pigeon","1","-1","pigeon"
"underpopulated","1","-1","underpopulated"
"envelop","1","-1","enveloped"
"periodically","1","7631","periodically"
"deafen","1","-1","deafening"
"telephoto","1","-1","telephoto"
"leathered","1","-1","leathered"
"oggi","1","-1","oggi"
"novella","1","-1","novella"
"golden","1","2337","golden"
"desolation","1","-1","desolation"
"monica","1","6077","monica"
"vitti","1","-1","vitti"
"razzo","1","-1","razzo"
"stray","1","-1","stray"
"haunt","1","-1","haunted"
"acrid","1","-1","acrid"
"vacillate","1","-1","vacillated"
"idiosyncrasy","1","-1","idiosyncrasies"
"identical","1","6551","identical"
"comparable","1","7448","comparable"
"jeopardy","1","-1","jeopardy"
"inconsistent","1","-1","inconsistent"
"circumvent","1","-1","circumvent"
"igenio","1","-1","igenio"
"cardinale","1","-1","cardinale"
"obliging","1","-1","obliging"
"xviii","1","-1","xviii"
"tightly","1","-1","tightly"
"procrastinate","1","-1","procrastinating"
"credibility","1","-1","credibility"
"tatter","1","-1","tatters"
"hasten","1","-1","hastening"
"comprehensive","1","2153","comprehensive"
"acquiesce","1","-1","acquiesce"
"disclosure","1","4540","disclosure"
"oversea","1","-1","oversea"
"controversial","1","9519","controversial"
"craw","1","-1","craw"
"vociferous","1","-1","vociferous"
"doorstep","1","-1","doorstep"
"checker","1","-1","checkers"
"timetable","1","-1","timetable"
"uncontroversial","1","-1","uncontroversial"
"deterrent","1","-1","deterrent"
"outstanding","1","3489","outstanding"
"ambit","1","-1","ambit"
"assent","1","-1","assent"
"investigate","1","-1","investigating"
"willy","1","-1","willy"
"whitelaw","1","-1","whitelaw"
"sour","1","-1","sour"
"hadn","1","-1","hadn"
"stipulation","1","-1","stipulation"
"strangely","1","-1","strangely"
"viaticum","1","-1","viaticum"
"solemn","1","-1","solemn"
"cortege","1","-1","cortège"
"chrism","1","-1","chrism"
"secrete","1","-1","secreted"
"pouch","1","-1","pouch"
"pieta","1","-1","pietà"
"kneel","1","-1","kneeling"
"kiss","1","4617","kiss"
"silphium","1","-1","silphium"
"fennel","1","-1","fennel"
"cyrene","1","-1","cyrene"
"extinction","1","-1","extinction"
"harvesting","1","-1","harvesting"
"repute","1","-1","reputed"
"asafoetida","1","-1","asafoetida"
"anne","1","3903","anne"
"pomegranate","1","-1","pomegranate"
"pennyroyal","1","-1","pennyroyal"
"artemisia","1","-1","artemisia"
"myrrh","1","-1","myrrh"
"rue","1","-1","rue"
"anaphrodisiac","1","-1","anaphrodisiac"
"semantic","1","-1","semantic"
"tangent","1","-1","tangent"
"herb","1","7128","herbs"
"consistently","1","7779","consistently"
"writing","1","9122","writings"
"onan","1","-1","onan"
"dissuasion","1","-1","dissuasion"
"sterility","1","-1","sterility"
"homicide","1","-1","homicides"
"concoction","1","-1","concoctions"
"magic","1","2204","magic"
"maleficia","1","-1","maleficia"
"experimentation","1","-1","experimentation"
"availability","1","1003","availability"
"disproportionate","1","-1","disproportionate"
"surreptitiously","1","-1","surreptitiously"
"advancement","1","9792","advancement"
"contingent","1","-1","contingent"
"pharmaceutical","1","5651","pharmaceutical"
"contrivance","1","-1","contrivance"
"technique","1","3844","technique"
"gadget","1","5212","gadgets"
"growth","1","1008","growth"
"roundly","1","-1","roundly"
"mire","1","-1","mired"
"jettison","1","-1","jettisoned"
"testify","1","-1","testified"
"confessor","1","-1","confessors"
"reproach","1","-1","reproach"
"beget","1","-1","begetting"
"naively","1","-1","naively"
"furrow","1","-1","furrows"
"latex","1","5959","latex"
"competitor","1","-1","competitor"
"lambeth","1","-1","lambeth"
"parenthood","1","-1","parenthood"
"condemnation","1","-1","condemnation"
"selfishness","1","-1","selfishness"
"luxury","1","2889","luxury"
"advertisement","1","2321","advertisement"
"casti","1","-1","casti"
"connubii","1","-1","connubii"
"eugenics","1","-1","eugenics"
"guilt","1","-1","guilt"
"tenet","1","-1","tenet"
"unlawful","1","-1","unlawful"
"creator","1","5714","creator"
"generative","1","-1","generative"
"spouse","1","-1","spouses"
"coming","1","-1","comings"
"menstrual","1","-1","menstrual"
"modulation","1","-1","modulation"
"disincline","1","-1","disinclined"
"thermometer","1","-1","thermometers"
"chart","1","3033","charts"
"hormonal","1","-1","hormonal"
"tide","1","8251","tide"
"matrimonial","1","-1","matrimonial"
"subordinate","1","-1","subordinated"
"intrinsic","1","-1","intrinsic"
"propagate","1","-1","propagate"
"pharmacy","1","7403","pharmacies"
"legate","1","-1","legate"
"mccabe","1","-1","mccabe"
"philosopher","1","-1","philosopher"
"conundrum","1","-1","conundrum"
"distortion","1","-1","distortion"
"contextual","1","-1","contextual"
"floodgate","1","-1","floodgates"
"dishonesty","1","-1","dishonesty"
"borderline","1","-1","borderline"
"autobiographical","1","-1","autobiographical"
"poetic","1","-1","poetic"
"evolve","1","-1","evolving"
"sexuality","1","9163","sexuality"
"laity","1","-1","laity"
"sheen","1","-1","sheen"
"calendarised","1","-1","calendarised"
"blister","1","-1","blister"
"update","1","795","update"
"outward","1","-1","outward"
"modernise","1","-1","modernise"
"unprecedented","1","-1","unprecedented"
"natality","1","-1","natality"
"india","1","919","india"
"netherlands","1","2582","netherlands"
"chile","1","4712","chile"
"jamaica","1","5631","jamaica"
"madagascar","1","8427","madagascar"
"senegal","1","9051","senegal"
"bluntly","1","-1","bluntly"
"imprudence","1","-1","imprudence"
"damnation","1","-1","damnation"
"licit","1","-1","licit"
"sterile","1","-1","sterile"
"presupposes","1","-1","presupposes"
"egoism","1","-1","egoism"
"vi","1","3968","vi"
"humanae","1","-1","humanae"
"vitae","1","-1","vitae"
"forbade","1","-1","forbade"
"iridescent","1","-1","iridescent"
"unhealing","1","-1","unhealing"
"sore","1","-1","sore"
"viscera","1","-1","viscera"
"cryptic","1","-1","cryptic"
"weeps","1","-1","weeps"
"entity","1","4066","entity"
"wayward","1","-1","wayward"
"pan","1","-1","panning"
"newfangled","1","-1","newfangled"
"scapular","1","-1","scapular"
"saintly","1","-1","saintly"
"agnosticism","1","-1","agnosticism"
"foreclose","1","-1","foreclose"
"deniability","1","-1","deniability"
"thenceforth","1","-1","thenceforth"
"cheapen","1","-1","cheapened"
"moonlight","1","-1","moonlight"
"bedtime","1","-1","bedtime"
"trapper","1","-1","trappers"
"booby","1","-1","booby"
"upend","1","-1","upend"
"unoccupied","1","-1","unoccupied"
"niche","1","-1","niche"
"yawn","1","-1","yawning"
"topology","1","-1","topology"
"cling","1","-1","cling"
"cash","1","1022","cash"
"sophisticated","1","6641","sophisticated"
"jerk","1","-1","jerked"
"fortunately","1","-1","fortunately"
"opec","1","-1","opec"
"mosque","1","-1","mosque"
"mariam","1","-1","mariam"
"al","1","619","al"
"batool","1","-1","batool"
"blazer","1","-1","blazer"
"lyceum","1","-1","lyceum"
"wrought","1","-1","wrought"
"redundant","1","-1","redundant"
"mud","1","9023","mud"
"scraper","1","-1","scrapers"
"transformer","1","-1","transformer"
"lamp","1","4651","lamp"
"miscellaneous","1","2445","miscellaneous"
"palette","1","-1","palette"
"swatch","1","-1","swatch"
"osiris","1","-1","osiris"
"afloat","1","-1","afloat"
"crosswise","1","-1","crosswise"
"shrub","1","-1","shrub"
"repubblika","1","-1","repubblika"
"winner","1","3461","winner"
"crassly","1","-1","crassly"
"assistant","1","2317","assistant"
"tutor","1","-1","tutor"
"submission","1","5882","submissions"
"opuntia","1","-1","opuntia"
"wild","1","2027","wild"
"postcard","1","8792","postcard"
"label","1","1970","label"
"downmarket","1","-1","downmarket"
"nougat","1","-1","nougat"
"complaint","1","4887","complaint"
"cliche","1","-1","clichés"
"rudderless","1","-1","rudderless"
"unman","1","-1","unmanned"
"fugue","1","-1","fugue"
"guffaw","1","-1","guffaw"
"spite","1","-1","spite"
"ensign","1","-1","ensign"
"assemblage","1","-1","assemblage"
"shorthand","1","-1","shorthands"
"accumulate","1","-1","accumulated"
"betrothal","1","-1","betrothals"
"skirmish","1","-1","skirmishes"
"surreptitious","1","-1","surreptitious"
"fimbriated","1","-1","fimbriated"
"dexter","1","-1","dexter"
"sinister","1","-1","sinister"
"stylise","1","-1","stylised"
"dragon","1","-1","dragons"
"lion","1","8037","lions"
"decorate","1","-1","decorate"
"bullshit","1","-1","bullshit"
"gird","1","-1","girding"
"premier","1","3563","premier"
"premeditate","1","-1","premeditated"
"zucchetto","1","-1","zucchetto"
"pectoral","1","-1","pectoral"
"rimmed","1","-1","rimmed"
"garish","1","-1","garish"
"persona","1","-1","persona"
"continuously","1","9348","continuously"
"excellence","1","4721","excellence"
"contemplative","1","-1","contemplative"
"affordable","1","3482","affordable"
"craftsman","1","-1","craftsman"
"iconic","1","-1","iconic"
"horseshoe","1","-1","horseshoe"
"lovingly","1","-1","lovingly"
"tennis","1","2959","tennis"
"apothecary","1","-1","apothecaries"
"middlebrow","1","-1","middlebrow"
"censure","1","-1","censure"
"demolish","1","-1","demolished"
"requiem","1","-1","requiem"
"aeternam","1","-1","aeternam"
"induce","1","5222","induced"
"peking","1","-1","peking"
"resident","1","3868","resident"
"christus","1","-1","christus"
"rex","1","-1","rex"
"duel","1","-1","duel"
"quieter","1","-1","quieter"
"banking","1","2637","banking"
"pakistan","1","3636","pakistan"
"airline","1","3872","airline"
"staccato","1","-1","staccato"
"delivery","1","672","delivery"
"inordinately","1","-1","inordinately"
"imagery","1","-1","imagery"
"mesmerise","1","-1","mesmerising"
"orator","1","-1","orator"
"cadence","1","-1","cadence"
"idiosyncratic","1","-1","idiosyncratic"
"genial","1","-1","genial"
"combative","1","-1","combative"
"tentative","1","-1","tentative"
"lacunae","1","-1","lacunae"
"grammatically","1","-1","grammatically"
"clunky","1","-1","clunky"
"englishisms","1","-1","englishisms"
"studiously","1","-1","studiously"
"unpretentious","1","-1","unpretentious"
"inane","1","-1","inane"
"invective","1","-1","invective"
"impersonation","1","-1","impersonation"
"fakery","1","-1","fakery"
"hypocrisy","1","-1","hypocrisy"
"vulgarity","1","-1","vulgarity"
"snobbery","1","-1","snobbery"
"worldly","1","-1","worldly"
"dignitary","1","-1","dignitaries"
"informal","1","7209","informal"
"ply","1","-1","ply"
"undrinkable","1","-1","undrinkable"
"vulgar","1","-1","vulgar"
"embodiment","1","-1","embodiment"
"proletariat","1","-1","proletariat"
"homosocial","1","-1","homosocial"
"fiefdom","1","-1","fiefdom"
"camelot","1","-1","camelot"
"delimara","1","-1","delimara"
"toe","1","4740","toe"
"swam","1","-1","swam"
"expatriate","1","-1","expatriate"
"genteel","1","-1","genteel"
"clockmaker","1","-1","clockmaker"
"bent","1","9984","bent"
"stiff","1","-1","stiff"
"dazzle","1","-1","dazzle"
"psalm","1","-1","psalms"
"archaic","1","-1","archaic"
"genealogy","1","-1","genealogies"
"unhappiness","1","-1","unhappiness"
"vertigo","1","-1","vertigo"
"perk","1","-1","perk"
"hermit","1","-1","hermit"
"downtrodden","1","-1","downtrodden"
"benight","1","-1","benighted"
"stricken","1","-1","stricken"
"halo","1","-1","haloes"
"diadem","1","-1","diadems"
"immanent","1","-1","immanent"
"curly","1","-1","curly"
"haired","1","-1","haired"
"orpiment","1","-1","orpiment"
"realgar","1","-1","realgar"
"azurite","1","-1","azurite"
"malachite","1","-1","malachite"
"indigo","1","-1","indigo"
"ultramarine","1","-1","ultramarine"
"verdigris","1","-1","verdigris"
"luscious","1","-1","luscious"
"regiment","1","-1","regimented"
"facet","1","-1","facets"
"ting","1","-1","tinged"
"rainbow","1","-1","rainbows"
"cherubim","1","-1","cherubim"
"seraphim","1","-1","seraphim"
"tic","1","-1","tic"
"fatality","1","-1","fatalities"
"abode","1","-1","abode"
"unbound","1","-1","unbound"
"expressly","1","-1","expressly"
"profligate","1","-1","profligate"
"suffuse","1","-1","suffused"
"permeates","1","-1","permeates"
"loving","1","6099","loving"
"caress","1","-1","caresses"
"primal","1","-1","primal"
"hopeful","1","-1","hopeful"
"perpendicular","1","-1","perpendicular"
"carpentry","1","-1","carpentry"
"diorama","1","-1","diorama"
"anguish","1","-1","anguished"
"bystander","1","-1","bystanders"
"fourteen","1","-1","fourteen"
"annotation","1","3076","annotation"
"node","1","5657","nodes"
"unseriffed","1","-1","unseriffed"
"numeral","1","-1","numerals"
"raiment","1","-1","raiments"
"ethic","1","4083","ethics"
"vibe","1","-1","vibes"
"nirvana","1","9239","nirvana"
"affirm","1","-1","affirmed"
"impeccable","1","-1","impeccable"
"transcendent","1","-1","transcendent"
"photogenic","1","-1","photogenic"
"gravity","1","7796","gravity"
"madden","1","-1","maddening"
"claustrophobia","1","-1","claustrophobia"
"uneventfulness","1","-1","uneventfulness"
"immaterial","1","-1","immaterial"
"undead","1","-1","undead"
"bluish","1","-1","bluish"
"buoyancy","1","-1","buoyancy"
"fitfully","1","-1","fitfully"
"bottomless","1","-1","bottomless"
"ridiculously","1","-1","ridiculously"
"twilight","1","-1","twilight"
"queasiness","1","-1","queasiness"
"dispel","1","-1","dispel"
"bearable","1","-1","bearable"
"ecstatic","1","-1","ecstatic"
"usher","1","-1","ushers"
"trivial","1","-1","trivial"
"homework","1","6633","homework"
"exceptionally","1","-1","exceptionally"
"fudge","1","-1","fudge"
"recognisably","1","-1","recognisably"
"mutation","1","-1","mutation"
"minimalist","1","-1","minimalist"
"smug","1","-1","smug"
"rhyme","1","-1","rhyme"
"sleepless","1","-1","sleepless"
"beleaguer","1","-1","beleaguered"
"resplendent","1","-1","resplendent"
"gauzy","1","-1","gauzy"
"hip","1","-1","hips"
"empyrean","1","-1","empyrean"
"sisterhood","1","-1","sisterhood"
"britannia","1","-1","britannia"
"marianne","1","-1","marianne"
"polonia","1","-1","polonia"
"germania","1","-1","germania"
"turrita","1","-1","turrita"
"clio","1","-1","clio"
"lecher","1","-1","lechers"
"dislike","1","-1","disliked"
"fiftieth","1","-1","fiftieth"
"warplane","1","-1","warplane"
"slope","1","8478","slope"
"presepju","1","-1","presepju"
"pasturi","1","-1","pasturi"
"assisi","1","-1","assisi"
"rudiment","1","-1","rudiments"
"greccio","1","-1","greccio"
"neapolitan","1","-1","neapolitan"
"figurine","1","-1","figurines"
"grotto","1","-1","grotto"
"didactic","1","-1","didactic"
"renegotiate","1","-1","renegotiated"
"stipulate","1","-1","stipulated"
"bilateral","1","-1","bilateral"
"hillock","1","-1","hillock"
"ergonomic","1","-1","ergonomic"
"awkwardly","1","-1","awkwardly"
"inscription","1","-1","inscription"
"landscaping","1","-1","landscaping"
"aloe","1","-1","aloe"
"vera","1","-1","vera"
"cypress","1","-1","cypress"
"hardy","1","-1","hardy"
"airway","1","-1","airways"
"tristar","1","-1","tristar"
"leeds","1","6412","leeds"
"grateful","1","9030","grateful"
"muammar","1","-1","muammar"
"audience","1","3130","audience"
"giorni","1","-1","giorni"
"carnation","1","-1","carnations"
"yesteryear","1","-1","yesteryear"
"irrespective","1","-1","irrespective"
"financially","1","-1","financially"
"washington","1","648","washington"
"stratocumulus","1","-1","stratocumulus"
"altocumulus","1","-1","altocumulus"
"cirrus","1","-1","cirrus"
"mb","1","1471","mb"
"variously","1","-1","variously"
"tufted","1","-1","tufted"
"racecourse","1","-1","racecourse"
"tunisian","1","-1","tunisian"
"northwesterly","1","-1","northwesterly"
"knot","1","-1","knots"
"perpetually","1","-1","perpetually"
"korea","1","2595","korea"
"confound","1","-1","confounded"
"knavish","1","-1","knavish"
"trick","1","6162","tricks"
"discernment","1","-1","discernment"
"beseech","1","-1","beseeched"
"signalman","1","-1","signalman"
"david","1","729","david"
"gilchrist","1","-1","gilchrist"
"alfred","1","7504","alfred"
"xuereb","1","-1","xuereb"
"prefigure","1","-1","prefigured"
"maquette","1","-1","maquette"
"secularisation","1","-1","secularisation"
"neutrality","1","-1","neutrality"
"aground","1","-1","aground"
"medina","1","-1","medina"
"zamberletti","1","-1","zamberletti"
"finalise","1","-1","finalise"
"detonate","1","-1","detonated"
"centrale","1","-1","centrale"
"resilient","1","-1","resilient"
"foretold","1","-1","foretold"
"embellish","1","-1","embellished"
"redouble","1","-1","redoubled"
"rangefinder","1","-1","rangefinder"
"retroactively","1","-1","retroactively"
"counterfactuals","1","-1","counterfactuals"
"vantage","1","-1","vantage"
"carmel","1","-1","carmel"
"boxall","1","-1","boxall"
"richard","1","1577","richard"
"cauchi","1","-1","cauchi"
"lawrence","1","4076","lawrence"
"rotation","1","7984","rotation"
"destroyer","1","-1","destroyer"
"masturbate","1","7668","masturbating"
"slump","1","-1","slumped"
"ceramic","1","6392","ceramic"
"sticky","1","9245","sticky"
"bernadette","1","-1","bernadette"
"soubiros","1","-1","soubiros"
"jacinta","1","-1","jacinta"
"marto","1","-1","marto"
"gnosis","1","-1","gnosis"
"elixir","1","-1","elixir"
"anchorite","1","-1","anchorites"
"intransitive","1","-1","intransitive"
"leveller","1","-1","leveller"
"phenomena","1","-1","phenomena"
"benevolent","1","-1","benevolent"
"correction","1","5071","correction"
"sensibility","1","-1","sensibilities"
"peacockery","1","-1","peacockery"
"perspective","1","3492","perspective"
"unsightly","1","-1","unsightly"
